CCC_CODE,BASE_CLASS,CONN_PHASE,MET_STATUS,DIS_STAT,CON_TYPE,TYPE,COUNT,UNIT
3157103,D,1,HEALTHY,Live,D  ,4.0_temp   ,10,0
3157103,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,64,0
3157103,D,1,HEALTHY,Live,D  ,5.11_count ,494,2635
3157103,D,1,HEALTHY,PD  ,D  ,5.11_count ,4,21
3157103,D,1,HEALTHY,TD  ,D  ,5.11_count ,9,43
3157103,D,1,DEF    ,Live,D  ,50_count   ,180,6938
3157103,D,1,HEALTHY,Live,D  ,7.25_count ,1062,19776
3157103,D,1,HEALTHY,TD  ,D  ,7.25_count ,6,119
3157103,D,1,DEF    ,Live,D  ,DEF_OTH    ,563,74526
3157103,D,1,DEF    ,TD  ,D  ,DEF_OTH    ,1,58
3157103,D,1,HEALTHY,Live,D  ,DEF_OTH    ,1,6139
3157103,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,18050,2331157
3157103,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,2,105
3157103,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,20,2173
3157103,D,1,DEF    ,Live,D  ,,6,791
3157103,D,1,HEALTHY,Live,D  ,,17,11153
3157103,D,3,HEALTHY,Live,D  ,,5,1856
3157103,I,1,HEALTHY,Live,I  ,,1,137
3157103,I,3,HEALTHY,Live,I  ,2.0_norm   ,5,0
3157103,I,3,HEALTHY,DD  ,I  ,4.0_temp   ,3,0
3157103,I,3,HEALTHY,Live,I  ,4.0_temp   ,1,0
3157103,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,2,0
3157103,I,3,HEALTHY,Live,I  ,5.100_count,43,2535
3157103,I,3,HEALTHY,Live,I  ,7.500_count,138,35387
3157103,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,115,166599
3157103,I,3,HEALTHY,Live,I  ,,1,3635
3157104,C,1,DEF    ,Live,C  ,11_count   ,3,2
3157104,C,1,HEALTHY,Live,C  ,2.0_norm   ,66,0
3157104,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,14,0
3157104,C,1,HEALTHY,Live,OTH,2.0_norm   ,1,0
3157104,C,1,DEF    ,Live,C  ,25_count   ,2,41
3157104,C,1,DEF    ,TD  ,C  ,25_count   ,1,21
3157104,C,1,HEALTHY,Live,C  ,3.0_adv    ,3,0
3157104,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,2,0
3157104,C,1,HEALTHY,Live,C  ,5.11_count ,65,384
3157104,C,1,DEF    ,Live,C  ,50_count   ,3,91
3157104,C,1,HEALTHY,Live,C  ,7.25_count ,103,1872
3157104,C,1,HEALTHY,Live,OTH,7.25_count ,1,21
3157104,C,1,DEF    ,Live,C  ,DEF_OTH    ,18,2932
3157104,C,1,DEF    ,TD  ,C  ,DEF_OTH    ,1,79
3157104,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,631,112877
3157104,C,1,HEALTHY,TD  ,C  ,HEALTHY_OTH,6,780
3157104,C,1,HEALTHY,Live,OTH,HEALTHY_OTH,1,393
3157104,C,1,HEALTHY,Live,C  ,,1,0
3157104,C,3,HEALTHY,Live,OTH,2.0_norm   ,2,0
3157104,C,3,HEALTHY,Live,C  ,5.100_count,2,151
3157104,C,3,DEF    ,Live,C  ,500_count  ,1,499
3157104,C,3,HEALTHY,Live,C  ,7.500_count,3,798
3157104,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,17,84208
3157104,D,1,DEF    ,Live,D  ,11_count   ,22,88
3157104,D,1,DEF    ,TD  ,D  ,11_count   ,1,9
3157104,D,1,HEALTHY,DD  ,D  ,2.0_norm   ,10,0
3157104,D,1,HEALTHY,Live,D  ,2.0_norm   ,295,0
3157104,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,46,0
3157104,D,1,DEF    ,Live,D  ,25_count   ,26,477
3157104,D,1,HEALTHY,Live,D  ,3.0_adv    ,9,0
3157104,D,1,HEALTHY,TD  ,D  ,3.0_adv    ,1,0
3157104,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,11,0
3157104,D,1,HEALTHY,Live,D  ,5.11_count ,205,1161
3157104,D,1,HEALTHY,TD  ,D  ,5.11_count ,2,9
3157104,D,1,DEF    ,Live,D  ,50_count   ,73,2782
3157104,D,1,HEALTHY,Live,D  ,7.25_count ,379,6985
3157104,D,1,HEALTHY,TD  ,D  ,7.25_count ,4,76
3157104,D,1,DEF    ,Live,D  ,DEF_OTH    ,266,38944
3157104,D,1,DEF    ,PD  ,D  ,DEF_OTH    ,1,124
3157104,D,1,DEF    ,TD  ,D  ,DEF_OTH    ,2,224
3157104,D,1,HEALTHY,DD  ,D  ,HEALTHY_OTH,1,1098
3157104,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,8590,1195424
3157104,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,30,4001
3157104,D,1,DEF    ,Live,D  ,,2,2656
3157104,D,3,HEALTHY,Live,D  ,,3,781
3157104,I,1,HEALTHY,Live,I  ,,2,1483
3157104,I,3,HEALTHY,DD  ,I  ,2.0_norm   ,1,0
3157104,I,3,HEALTHY,Live,I  ,2.0_norm   ,3,0
3157104,I,3,HEALTHY,TD  ,I  ,2.0_norm   ,1,0
3157104,I,3,HEALTHY,Live,I  ,5.100_count,25,1373
3157104,I,3,HEALTHY,Live,I  ,7.500_count,49,11099
3157104,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,50,81173
3157104,I,3,DEF    ,Live,I  ,,1,10378
3157105,C,1,DEF    ,Live,C  ,11_count   ,3,14
3157105,C,1,HEALTHY,Live,C  ,2.0_norm   ,69,0
3157105,C,1,HEALTHY,TD  ,C  ,2.0_norm   ,6,0
3157105,C,1,HEALTHY,Live,OTH,2.0_norm   ,2,0
3157105,C,1,DEF    ,Live,C  ,25_count   ,1,13
3157105,C,1,HEALTHY,Live,C  ,3.0_adv    ,23,0
3157105,C,1,HEALTHY,Live,OTH,3.0_adv    ,1,0
3157105,C,1,HEALTHY,Live,C  ,4.0_temp   ,1,0
3157105,C,1,HEALTHY,TD  ,C  ,4.0_temp   ,21,0
3157105,C,1,HEALTHY,Live,C  ,5.11_count ,51,271
3157105,C,1,DEF    ,Live,C  ,50_count   ,3,108
3157105,C,1,HEALTHY,Live,C  ,7.25_count ,125,2135
3157105,C,1,DEF    ,Live,C  ,DEF_OTH    ,16,1989
3157105,C,1,HEALTHY,Live,C  ,HEALTHY_OTH,713,145933
3157105,C,1,HEALTHY,Live,C  ,,1,591
3157105,C,3,HEALTHY,Live,C  ,3.0_adv    ,1,0
3157105,C,3,HEALTHY,Live,C  ,7.500_count,2,801
3157105,C,3,HEALTHY,Live,C  ,HEALTHY_OTH,18,120036
3157105,C,3,HEALTHY,Live,OTH,HEALTHY_OTH,1,2927
3157105,D,1,DEF    ,Live,D  ,11_count   ,25,106
3157105,D,1,HEALTHY,Live,D  ,2.0_norm   ,272,0
3157105,D,1,HEALTHY,PD  ,D  ,2.0_norm   ,2,0
3157105,D,1,HEALTHY,TD  ,D  ,2.0_norm   ,9,0
3157105,D,1,DEF    ,Live,D  ,25_count   ,28,533
3157105,D,1,HEALTHY,Live,D  ,3.0_adv    ,73,0
3157105,D,1,HEALTHY,TD  ,D  ,3.0_adv    ,2,0
3157105,D,1,HEALTHY,Live,D  ,4.0_temp   ,6,0
3157105,D,1,HEALTHY,TD  ,D  ,4.0_temp   ,61,0
3157105,D,1,HEALTHY,Live,D  ,5.11_count ,235,1256
3157105,D,1,HEALTHY,PD  ,D  ,5.11_count ,1,9
3157105,D,1,HEALTHY,TD  ,D  ,5.11_count ,1,10
3157105,D,1,DEF    ,Live,D  ,50_count   ,60,2287
3157105,D,1,HEALTHY,Live,D  ,7.25_count ,406,7617
3157105,D,1,HEALTHY,PD  ,D  ,7.25_count ,1,16
3157105,D,1,DEF    ,Live,D  ,DEF_OTH    ,390,56164
3157105,D,1,DEF    ,TD  ,D  ,DEF_OTH    ,1,78
3157105,D,1,HEALTHY,Live,D  ,HEALTHY_OTH,10579,1716379
3157105,D,1,HEALTHY,PD  ,D  ,HEALTHY_OTH,1,73
3157105,D,1,HEALTHY,TD  ,D  ,HEALTHY_OTH,2,162
3157105,D,1,HEALTHY,Live,D  ,,4,3221
3157105,I,1,HEALTHY,Live,I  ,,1,252
3157105,I,3,HEALTHY,Live,I  ,2.0_norm   ,1,0
3157105,I,3,DEF    ,Live,I  ,250_count  ,1,148
3157105,I,3,HEALTHY,TD  ,I  ,4.0_temp   ,2,0
3157105,I,3,HEALTHY,Live,I  ,5.100_count,23,1053
3157105,I,3,HEALTHY,Live,I  ,7.500_count,64,16836.9
3157105,I,3,HEALTHY,Live,I  ,HEALTHY_OTH,55,98448
